id_localidad,p_conncected,pdu,spread,deathsx,analfabetismo,sin_edbasica,sin_acceso_energia,pisotierra,sin_drenaje,año
8019,521.17902,1,0.00165876746177673,144.3085118300034,1.375564552,26.55691114,0.225492403,1.267453615,1.770233273,2010
8019,493.7074,1,0.00165876746177673,144.3085118300034,1.375564552,26.55691114,0.225492403,1.267453615,1.770233273,2010
2004,662.64514,1,0.0128673017024994,88.60930879777017,2.112219043,35.49257041,0.577693269,3.993682607,2.242126583,2010
2004,386.08023,1,0.0128673017024994,88.60930879777017,2.112219043,35.49257041,0.577693269,3.993682607,2.242126583,2010
8019,420.66449,1,0.00165876746177673,144.3085118300034,1.375564552,26.55691114,0.225492403,1.267453615,1.770233273,2010
8019,373.51074,1,0.00165876746177673,144.3085118300034,1.375564552,26.55691114,0.225492403,1.267453615,1.770233273,2010
2004,719.19165,1,0.0128673017024994,88.60930879777017,2.112219043,35.49257041,0.577693269,3.993682607,2.242126583,2010
8019,591.04126,1,0.00165876746177673,144.3085118300034,1.375564552,26.55691114,0.225492403,1.267453615,1.770233273,2010
2004,552.83191,1,0.0128673017024994,88.60930879777017,2.112219043,35.49257041,0.577693269,3.993682607,2.242126583,2010
10026,592.50977,1,0.0116332471370697,150.23571465575304,5.610772684,56.66803875,23.48473185,15.95340722,16.68038691,2010
25011,382.79395,0,-0.00438997149467468,43.66165914304743,6.292933164,44.29173675,0.507214538,6.446261197,8.176180453,2010
28032,635.4903,0,-0.0472442209720612,15.942667132293765,2.578863207,32.66246983,0.897871455,2.855556248,1.967214316,2010
18007,521.35199,1,0.031011700630188,6.222388152572958,8.374674178,51.05691699,3.445149592,8.118520197,7.013766925,2010
8021,572.34216,0,-0.0328649580478668,59.74326119596576,2.6923974,35.03475268,0.31459885,1.045472183,0.353706226,2010
28009,663.44965,0,-0.00204247236251831,21.23857131756846,1.85577035,24.77761206,0.91312288,2.277710749,0.2879144,2010
8032,412.86322,1,0.00794285535812378,124.61480501164033,2.372669351,35.01274089,0.442865623,2.095638882,0.938134114,2010
13028,580.05963,1,0.0275209546089172,5.181973641027408,21.54934247,50.44295386,1.974884444,22.63022987,17.37765496,2010
8031,631.58569,1,0.0225104689598083,99.3315256785417,5.94795539,63.47014432,6.294904247,5.345228661,5.016884977,2010
2004,544.32483,1,0.0128673017024994,88.60930879777017,2.112219043,35.49257041,0.577693269,3.993682607,2.242126583,2010
16006,734.89056,0,-0.00195080041885376,59.95933193138575,11.37808504,56.58540072,0.909616999,16.76116663,3.431144612,2010
2004,486.19931,1,0.0128673017024994,88.60930879777017,2.112219043,35.49257041,0.577693269,3.993682607,2.242126583,2010
21017,326.04861,0,-0.0282694548368454,0,18.52899576,64.31793567,3.021423197,18.95378284,2.053168763,2010
8019,387.91727,1,0.00165876746177673,144.3085118300034,1.375564552,26.55691114,0.225492403,1.267453615,1.770233273,2010
8021,632.52753,0,-0.0328649580478668,59.74326119596576,2.6923974,35.03475268,0.31459885,1.045472183,0.353706226,2010
21017,572.27142,0,-0.0282694548368454,0,18.52899576,64.31793567,3.021423197,18.95378284,2.053168763,2010
25011,598.36047,0,-0.00438997149467468,43.66165914304743,6.292933164,44.29173675,0.507214538,6.446261197,8.176180453,2010
29013,730.36163,1,0.0246685445308685,2.5948414551870833,6.559753877,45.76034674,1.052930459,2.675858155,0.902616761,2010
2004,614.25342,1,0.0128673017024994,88.60930879777017,2.112219043,35.49257041,0.577693269,3.993682607,2.242126583,2010
1001,453.67401,0,-0.0285115838050842,8.436566013362969,2.591088724,31.15894716,0.313299613,1.418601353,0.766202505,2010
13030,509.25778,0,-0.0413473546504974,12.178125380566424,9.88104439,43.13324589,1.233944038,7.605388961,5.879863642,2010
29028,527.20276,0,-0.034858912229538,0,5.727758131,39.22307743,1.165664195,5.903783279,0.246787111,2010
7068,464.24026,1,0.028424859046936,6.76063955650205,16.43722734,54.92710115,2.634096344,6.694460582,25.68052188,2010
28032,552.73242,0,-0.0472442209720612,15.942667132293765,2.578863207,32.66246983,0.897871455,2.855556248,1.967214316,2010
2004,509.48242,1,0.0128673017024994,88.60930879777017,2.112219043,35.49257041,0.577693269,3.993682607,2.242126583,2010
25009,389.26041,0,-0.00833922624588013,48.333501157990156,5.79889289,44.01567573,0.927891208,6.022372039,10.70031593,2010
1001,461.33911,0,-0.0285115838050842,8.436566013362969,2.591088724,31.15894716,0.313299613,1.418601353,0.766202505,2010
8019,567.66522,1,0.00165876746177673,144.3085118300034,1.375564552,26.55691114,0.225492403,1.267453615,1.770233273,2010
2004,411.03754,1,0.0128673017024994,88.60930879777017,2.112219043,35.49257041,0.577693269,3.993682607,2.242126583,2010
2004,491.13989,1,0.0128673017024994,88.60930879777017,2.112219043,35.49257041,0.577693269,3.993682607,2.242126583,2010
28032,637.04382,0,-0.0472442209720612,15.942667132293765,2.578863207,32.66246983,0.897871455,2.855556248,1.967214316,2010
8032,798.66345,1,0.00794285535812378,124.61480501164033,2.372669351,35.01274089,0.442865623,2.095638882,0.938134114,2010
28009,777.09821,0,-0.00204247236251831,21.23857131756846,1.85577035,24.77761206,0.91312288,2.277710749,0.2879144,2010
2004,670.90613,1,0.0128673017024994,88.60930879777017,2.112219043,35.49257041,0.577693269,3.993682607,2.242126583,2010
25011,536.16443,0,-0.00438997149467468,43.66165914304743,6.292933164,44.29173675,0.507214538,6.446261197,8.176180453,2010
28032,461.69342,0,-0.0472442209720612,15.942667132293765,2.578863207,32.66246983,0.897871455,2.855556248,1.967214316,2010
1007,639.85016,0,-0.00924873352050781,8.7968155527699,4.69828405,39.42567972,0.797926615,3.68289893,1.221529977,2010
2001,572.76703,1,0.0145950019359589,16.44573753086599,4.773590275,39.30446374,2.621478136,3.821121422,8.965771414,2010
25011,586.35211,0,-0.00438997149467468,43.66165914304743,6.292933164,44.29173675,0.507214538,6.446261197,8.176180453,2010
13028,351.96915,1,0.0275209546089172,5.181973641027408,21.54934247,50.44295386,1.974884444,22.63022987,17.37765496,2010
29028,442.24805,0,-0.034858912229538,0,5.727758131,39.22307743,1.165664195,5.903783279,0.246787111,2010
28009,638.57037,0,-0.00204247236251831,21.23857131756846,1.85577035,24.77761206,0.91312288,2.277710749,0.2879144,2010
8019,631.07355,1,0.00165876746177673,144.3085118300034,1.375564552,26.55691114,0.225492403,1.267453615,1.770233273,2010
1001,639.13806,0,-0.0285115838050842,8.436566013362969,2.591088724,31.15894716,0.313299613,1.418601353,0.766202505,2010
2004,542.66565,1,0.0128673017024994,88.60930879777017,2.112219043,35.49257041,0.577693269,3.993682607,2.242126583,2010
2004,797.00696,1,0.0128673017024994,88.60930879777017,2.112219043,35.49257041,0.577693269,3.993682607,2.242126583,2010
16006,547.45148,0,-0.00195080041885376,59.95933193138575,11.37808504,56.58540072,0.909616999,16.76116663,3.431144612,2010
2004,671.57617,1,0.0128673017024994,88.60930879777017,2.112219043,35.49257041,0.577693269,3.993682607,2.242126583,2010
1001,611.87048,0,-0.0285115838050842,8.436566013362969,2.591088724,31.15894716,0.313299613,1.418601353,0.766202505,2010
16036,414.17065,1,0.0370934009552002,0,12.2856805,66.40768952,0.485352747,5.432334084,0.147377547,2010
2004,548.26123,1,0.0128673017024994,88.60930879777017,2.112219043,35.49257041,0.577693269,3.993682607,2.242126583,2010
1006,465.12564,1,0.0123832225799561,5.13980263157895,4.105108416,39.04600878,0.978722383,1.542262305,1.454737499,2010
2004,494.28516,1,0.0128673017024994,88.60930879777017,2.112219043,35.49257041,0.577693269,3.993682607,2.242126583,2010
28032,414.66797,0,-0.0472442209720612,15.942667132293765,2.578863207,32.66246983,0.897871455,2.855556248,1.967214316,2010
1007,382.54361,0,-0.00924873352050781,8.7968155527699,4.69828405,39.42567972,0.797926615,3.68289893,1.221529977,2010
2004,654.39746,1,0.0128673017024994,88.60930879777017,2.112219043,35.49257041,0.577693269,3.993682607,2.242126583,2010
25011,621.36725,0,-0.00438997149467468,43.66165914304743,6.292933164,44.29173675,0.507214538,6.446261197,8.176180453,2010
7061,492.64273,1,0.0268316715955734,4.14215889321515,16.01175244,64.93951501,4.624049494,19.63261328,17.62674658,2010
2004,528.24847,1,0.0128673017024994,88.60930879777017,2.112219043,35.49257041,0.577693269,3.993682607,2.242126583,2010
8019,716.86823,1,0.00165876746177673,144.3085118300034,1.375564552,26.55691114,0.225492403,1.267453615,1.770233273,2010
28032,557.01715,0,-0.0472442209720612,15.942667132293765,2.578863207,32.66246983,0.897871455,2.855556248,1.967214316,2010
1007,336.49393,0,-0.00924873352050781,8.7968155527699,4.69828405,39.42567972,0.797926615,3.68289893,1.221529977,2010
8032,738.47797,1,0.00794285535812378,124.61480501164033,2.372669351,35.01274089,0.442865623,2.095638882,0.938134114,2010
2004,544.75067,1,0.0128673017024994,88.60930879777017,2.112219043,35.49257041,0.577693269,3.993682607,2.242126583,2010
28009,410.69821,0,-0.00204247236251831,21.23857131756846,1.85577035,24.77761206,0.91312288,2.277710749,0.2879144,2010
2004,675.59222,1,0.0128673017024994,88.60930879777017,2.112219043,35.49257041,0.577693269,3.993682607,2.242126583,2010
10018,299.89175,0,-0.0445276200771332,85.70612322635924,3.84292062,53.57228482,1.724900487,4.012400354,6.26384336,2010
8021,669.93793,0,-0.0328649580478668,59.74326119596576,2.6923974,35.03475268,0.31459885,1.045472183,0.353706226,2010
8048,491.67642,0,-0.0324103534221649,44.30442059663287,3.522195907,64.08798437,0.57864282,0.969723563,0.333538137,2010
28009,561.93195,0,-0.00204247236251831,21.23857131756846,1.85577035,24.77761206,0.91312288,2.277710749,0.2879144,2010
2004,509.86816,1,0.0128673017024994,88.60930879777017,2.112219043,35.49257041,0.577693269,3.993682607,2.242126583,2010
8019,564.90961,1,0.00165876746177673,144.3085118300034,1.375564552,26.55691114,0.225492403,1.267453615,1.770233273,2010
28032,397.53555,0,-0.0472442209720612,15.942667132293765,2.578863207,32.66246983,0.897871455,2.855556248,1.967214316,2010
29021,550.21301,1,0.0229630768299103,0,6.59761511,46.21799353,0.659526835,3.001876173,0.436919716,2010
7089,519.367,0,-0.0331668555736542,7.081651441116066,9.278712746,44.40226159,1.53280486,16.07507951,32.42620945,2010
1001,486.97751,0,-0.0285115838050842,8.436566013362969,2.591088724,31.15894716,0.313299613,1.418601353,0.766202505,2010
7068,410.33868,1,0.028424859046936,6.76063955650205,16.43722734,54.92710115,2.634096344,6.694460582,25.68052188,2010
8021,458.40088,0,-0.0328649580478668,59.74326119596576,2.6923974,35.03475268,0.31459885,1.045472183,0.353706226,2010
2001,562.06427,1,0.0145950019359589,16.44573753086599,4.773590275,39.30446374,2.621478136,3.821121422,8.965771414,2010
28032,418.91339,0,-0.0472442209720612,15.942667132293765,2.578863207,32.66246983,0.897871455,2.855556248,1.967214316,2010
2004,338.59857,1,0.0128673017024994,88.60930879777017,2.112219043,35.49257041,0.577693269,3.993682607,2.242126583,2010
28032,747.75616,0,-0.0472442209720612,15.942667132293765,2.578863207,32.66246983,0.897871455,2.855556248,1.967214316,2010
2003,811.66437,1,0.0176047682762146,35.15170156205379,2.479279998,39.32775886,2.503206499,3.281373788,10.64382917,2010
2004,438.37,1,0.0128673017024994,88.60930879777017,2.112219043,35.49257041,0.577693269,3.993682607,2.242126583,2010
8032,536.29321,1,0.00794285535812378,124.61480501164033,2.372669351,35.01274089,0.442865623,2.095638882,0.938134114,2010
2004,576.49603,1,0.0128673017024994,88.60930879777017,2.112219043,35.49257041,0.577693269,3.993682607,2.242126583,2010
28019,397.90903,1,0.0326495766639709,46.19737829878158,9.704574333,55.37578651,5.307732467,8.219257541,10.19457066,2010
8019,673.36371,1,0.00165876746177673,144.3085118300034,1.375564552,26.55691114,0.225492403,1.267453615,1.770233273,2010
8019,578.79297,1,0.00165876746177673,144.3085118300034,1.375564552,26.55691114,0.225492403,1.267453615,1.770233273,2010
2004,418.52802,1,0.0128673017024994,88.60930879777017,2.112219043,35.49257041,0.577693269,3.993682607,2.242126583,2010
12023,486.55548,1,0.0456738471984863,63.72944725326079,23.39935793,66.0131609,3.535490889,13.33644387,25.97357034,2010
1001,582.20074,0,-0.0285115838050842,8.436566013362969,2.591088724,31.15894716,0.313299613,1.418601353,0.766202505,2010
13030,383.2446,0,-0.0413473546504974,12.178125380566424,9.88104439,43.13324589,1.233944038,7.605388961,5.879863642,2010
28032,518.86578,0,-0.0472442209720612,15.942667132293765,2.578863207,32.66246983,0.897871455,2.855556248,1.967214316,2010
21017,634.3797,0,-0.0282694548368454,0,18.52899576,64.31793567,3.021423197,18.95378284,2.053168763,2010
25011,375.15216,0,-0.00438997149467468,43.66165914304743,6.292933164,44.29173675,0.507214538,6.446261197,8.176180453,2010
2001,642.60443,1,0.0145950019359589,16.44573753086599,4.773590275,39.30446374,2.621478136,3.821121422,8.965771414,2010
1001,725.54187,0,-0.0285115838050842,8.436566013362969,2.591088724,31.15894716,0.313299613,1.418601353,0.766202505,2010
1001,428.93951,0,-0.0285115838050842,8.436566013362969,2.591088724,31.15894716,0.313299613,1.418601353,0.766202505,2010
1001,631.13165,0,-0.0285115838050842,8.436566013362969,2.591088724,31.15894716,0.313299613,1.418601353,0.766202505,2010
12023,363.70792,1,0.0456738471984863,63.72944725326079,23.39935793,66.0131609,3.535490889,13.33644387,25.97357034,2010
2004,468.80084,1,0.0128673017024994,88.60930879777017,2.112219043,35.49257041,0.577693269,3.993682607,2.242126583,2010
8019,606.68115,1,0.00165876746177673,144.3085118300034,1.375564552,26.55691114,0.225492403,1.267453615,1.770233273,2010
2004,377.61594,1,0.0128673017024994,88.60930879777017,2.112219043,35.49257041,0.577693269,3.993682607,2.242126583,2010
2004,400.46014,1,0.0128673017024994,88.60930879777017,2.112219043,35.49257041,0.577693269,3.993682607,2.242126583,2010
8027,513.04718,0,-0.0490076243877411,209.2369390379458,25.33234383,69.76488154,52.59241086,24.53056902,58.94341318,2010
2001,375.41397,1,0.0145950019359589,16.44573753086599,4.773590275,39.30446374,2.621478136,3.821121422,8.965771414,2010
2004,487.39023,1,0.0128673017024994,88.60930879777017,2.112219043,35.49257041,0.577693269,3.993682607,2.242126583,2010
28032,617.33392,0,-0.0472442209720612,15.942667132293765,2.578863207,32.66246983,0.897871455,2.855556248,1.967214316,2010
1001,443.04407,0,-0.0285115838050842,8.436566013362969,2.591088724,31.15894716,0.313299613,1.418601353,0.766202505,2010
8031,433.08047,1,0.0225104689598083,99.3315256785417,5.94795539,63.47014432,6.294904247,5.345228661,5.016884977,2010
8019,509.86679,1,0.00165876746177673,144.3085118300034,1.375564552,26.55691114,0.225492403,1.267453615,1.770233273,2010
1003,424.41077,1,0.0403658449649811,0,6.191530584,57.16552646,0.874219777,2.420580494,1.797394704,2010
8021,474.17105,0,-0.0328649580478668,59.74326119596576,2.6923974,35.03475268,0.31459885,1.045472183,0.353706226,2010
1001,670.74426,0,-0.0285115838050842,8.436566013362969,2.591088724,31.15894716,0.313299613,1.418601353,0.766202505,2010
2003,630.16803,1,0.0176047682762146,35.15170156205379,2.479279998,39.32775886,2.503206499,3.281373788,10.64382917,2010
8027,360.69363,0,-0.0490076243877411,209.2369390379458,25.33234383,69.76488154,52.59241086,24.53056902,58.94341318,2010
8004,520.12335,0,-0.0190243721008301,450.74050225370337,3.384410393,40.90656719,0.20698892,0.843417675,0.122040517,2010
2004,421.20383,1,0.0128673017024994,88.60930879777017,2.112219043,35.49257041,0.577693269,3.993682607,2.242126583,2010
28032,615.70874,0,-0.0472442209720612,15.942667132293765,2.578863207,32.66246983,0.897871455,2.855556248,1.967214316,2010
13028,524.69519,1,0.0275209546089172,5.181973641027408,21.54934247,50.44295386,1.974884444,22.63022987,17.37765496,2010
32005,654.24719,0,-0.034222811460495,16.61773666426633,4.665641814,51.59333932,0.985669876,2.103081317,1.904641457,2010
2004,368.84454,1,0.0128673017024994,88.60930879777017,2.112219043,35.49257041,0.577693269,3.993682607,2.242126583,2010
8019,552.36267,1,0.00165876746177673,144.3085118300034,1.375564552,26.55691114,0.225492403,1.267453615,1.770233273,2010
21017,454.44766,0,-0.0282694548368454,0,18.52899576,64.31793567,3.021423197,18.95378284,2.053168763,2010
28001,482.80737,1,0.0247021913528442,84.30281571404491,8.672861568,53.22034654,3.13253012,3.458045163,4.870319406,2010
2001,442.88934,1,0.0145950019359589,16.44573753086599,4.773590275,39.30446374,2.621478136,3.821121422,8.965771414,2010
28032,578.55493,0,-0.0472442209720612,15.942667132293765,2.578863207,32.66246983,0.897871455,2.855556248,1.967214316,2010
8019,605.9873,1,0.00165876746177673,144.3085118300034,1.375564552,26.55691114,0.225492403,1.267453615,1.770233273,2010
8048,399.19183,0,-0.0324103534221649,44.30442059663287,3.522195907,64.08798437,0.57864282,0.969723563,0.333538137,2010
28032,618.65387,0,-0.0472442209720612,15.942667132293765,2.578863207,32.66246983,0.897871455,2.855556248,1.967214316,2010
8032,460.47116,1,0.00794285535812378,124.61480501164033,2.372669351,35.01274089,0.442865623,2.095638882,0.938134114,2010
2004,392.76315,1,0.0128673017024994,88.60930879777017,2.112219043,35.49257041,0.577693269,3.993682607,2.242126583,2010
8019,513.62378,1,0.00165876746177673,144.3085118300034,1.375564552,26.55691114,0.225492403,1.267453615,1.770233273,2010
18007,672.78937,1,0.031011700630188,6.222388152572958,8.374674178,51.05691699,3.445149592,8.118520197,7.013766925,2010
29005,624.46887,1,0.0485962331295013,6.840226001067083,2.831031904,28.3553798,0.300732045,1.104498489,0.318185419,2010
28009,482.64749,0,-0.00204247236251831,21.23857131756846,1.85577035,24.77761206,0.91312288,2.277710749,0.2879144,2010
28013,597.17218,1,0.00970995426177979,20.79866888519135,7.267990297,57.13952915,2.123142251,8.236427883,12.34289397,2010
1003,523.52014,1,0.0403658449649811,0,6.191530584,57.16552646,0.874219777,2.420580494,1.797394704,2010
1001,359.36343,0,-0.0285115838050842,8.436566013362969,2.591088724,31.15894716,0.313299613,1.418601353,0.766202505,2010
7089,699.01538,0,-0.0331668555736542,7.081651441116066,9.278712746,44.40226159,1.53280486,16.07507951,32.42620945,2010
29034,591.79156,0,-0.0203235149383545,2.7392757354955335,8.780033526,53.16615667,1.156447193,4.52558046,1.201608849,2010
2004,414.32468,1,0.0128673017024994,88.60930879777017,2.112219043,35.49257041,0.577693269,3.993682607,2.242126583,2010
29005,784.73834,1,0.0485962331295013,6.840226001067083,2.831031904,28.3553798,0.300732045,1.104498489,0.318185419,2010
2004,651.03583,1,0.0128673017024994,88.60930879777017,2.112219043,35.49257041,0.577693269,3.993682607,2.242126583,2010
1001,634.42358,0,-0.0285115838050842,8.436566013362969,2.591088724,31.15894716,0.313299613,1.418601353,0.766202505,2010
2004,454.65866,1,0.0128673017024994,88.60930879777017,2.112219043,35.49257041,0.577693269,3.993682607,2.242126583,2010
32036,396.77533,1,0.00371000170707703,13.317352510320958,6.94417948,51.65151199,1.451102541,5.431531064,3.412359885,2010
1001,523.47009,0,-0.0285115838050842,8.436566013362969,2.591088724,31.15894716,0.313299613,1.418601353,0.766202505,2010
28032,353.12,0,-0.0472442209720612,15.942667132293765,2.578863207,32.66246983,0.897871455,2.855556248,1.967214316,2010
1001,780.25592,0,-0.0285115838050842,8.436566013362969,2.591088724,31.15894716,0.313299613,1.418601353,0.766202505,2010
8019,438.31769,1,0.00165876746177673,144.3085118300034,1.375564552,26.55691114,0.225492403,1.267453615,1.770233273,2010
13074,459.6312,1,0.0120050609111786,4.043017708417566,5.511559926,43.63030668,0.926620648,3.187221118,0.288930582,2010
25011,546.54364,0,-0.00438997149467468,43.66165914304743,6.292933164,44.29173675,0.507214538,6.446261197,8.176180453,2010
32005,353.58768,0,-0.034222811460495,16.61773666426633,4.665641814,51.59333932,0.985669876,2.103081317,1.904641457,2010
10027,475.42236,1,0.0306934416294098,17.070672584499835,8.1406788,63.45011299,3.321530939,3.561181435,19.87535792,2010
25011,359.81305,0,-0.00438997149467468,43.66165914304743,6.292933164,44.29173675,0.507214538,6.446261197,8.176180453,2010
2004,418.91232,1,0.0128673017024994,88.60930879777017,2.112219043,35.49257041,0.577693269,3.993682607,2.242126583,2010
28032,682.09589,0,-0.0472442209720612,15.942667132293765,2.578863207,32.66246983,0.897871455,2.855556248,1.967214316,2010
13028,378.64636,1,0.0275209546089172,5.181973641027408,21.54934247,50.44295386,1.974884444,22.63022987,17.37765496,2010
13028,572.85938,1,0.0275209546089172,5.181973641027408,21.54934247,50.44295386,1.974884444,22.63022987,17.37765496,2010
1006,522.06073,1,0.0123832225799561,5.13980263157895,4.105108416,39.04600878,0.978722383,1.542262305,1.454737499,2010
8019,493.48816,1,0.00165876746177673,144.3085118300034,1.375564552,26.55691114,0.225492403,1.267453615,1.770233273,2010
2001,440.47104,1,0.0145950019359589,16.44573753086599,4.773590275,39.30446374,2.621478136,3.821121422,8.965771414,2010
2004,445.41403,1,0.0128673017024994,88.60930879777017,2.112219043,35.49257041,0.577693269,3.993682607,2.242126583,2010
2004,371.79181,1,0.0128673017024994,88.60930879777017,2.112219043,35.49257041,0.577693269,3.993682607,2.242126583,2010
25011,533.31232,0,-0.00438997149467468,43.66165914304743,6.292933164,44.29173675,0.507214538,6.446261197,8.176180453,2010
21034,538.51715,1,0.0130623877048492,3.3052388035035496,5.698319106,51.02814276,1.086252576,8.653931063,81.73971957,2010
28032,580.38922,0,-0.0472442209720612,15.942667132293765,2.578863207,32.66246983,0.897871455,2.855556248,1.967214316,2010
28009,532.78815,0,-0.00204247236251831,21.23857131756846,1.85577035,24.77761206,0.91312288,2.277710749,0.2879144,2010
1001,469.37402,0,-0.0285115838050842,8.436566013362969,2.591088724,31.15894716,0.313299613,1.418601353,0.766202505,2010
2004,626.02039,1,0.0128673017024994,88.60930879777017,2.112219043,35.49257041,0.577693269,3.993682607,2.242126583,2010
28032,664.90002,0,-0.0472442209720612,15.942667132293765,2.578863207,32.66246983,0.897871455,2.855556248,1.967214316,2010
13028,399.02881,1,0.0275209546089172,5.181973641027408,21.54934247,50.44295386,1.974884444,22.63022987,17.37765496,2010
21098,405.31506,1,0.0139136612415314,0,14.67044649,60.9621085,3.12601231,16.12746684,44.95472186,2010
13049,556.80823,0,-0.0111269652843475,17.42767514813525,22.0293486,64.19715073,4.48309921,6.53164279,30.36106234,2010
2004,509.15189,1,0.0128673017024994,88.60930879777017,2.112219043,35.49257041,0.577693269,3.993682607,2.242126583,2010
1001,436.86966,0,-0.0285115838050842,8.436566013362969,2.591088724,31.15894716,0.313299613,1.418601353,0.766202505,2010
28032,647.32202,0,-0.0472442209720612,15.942667132293765,2.578863207,32.66246983,0.897871455,2.855556248,1.967214316,2010
1001,517.3548,0,-0.0285115838050842,8.436566013362969,2.591088724,31.15894716,0.313299613,1.418601353,0.766202505,2010
29021,647.41595,1,0.0229630768299103,0,6.59761511,46.21799353,0.659526835,3.001876173,0.436919716,2010
2004,425.11581,1,0.0128673017024994,88.60930879777017,2.112219043,35.49257041,0.577693269,3.993682607,2.242126583,2010
2004,497.02084,1,0.0128673017024994,88.60930879777017,2.112219043,35.49257041,0.577693269,3.993682607,2.242126583,2010
8019,348.11462,1,0.00165876746177673,144.3085118300034,1.375564552,26.55691114,0.225492403,1.267453615,1.770233273,2010
1001,434.73611,0,-0.0285115838050842,8.436566013362969,2.591088724,31.15894716,0.313299613,1.418601353,0.766202505,2010
1001,531.55389,0,-0.0285115838050842,8.436566013362969,2.591088724,31.15894716,0.313299613,1.418601353,0.766202505,2010
13030,473.59085,0,-0.0413473546504974,12.178125380566424,9.88104439,43.13324589,1.233944038,7.605388961,5.879863642,2010
1007,472.96512,0,-0.00924873352050781,8.7968155527699,4.69828405,39.42567972,0.797926615,3.68289893,1.221529977,2010
8019,689.79504,1,0.00165876746177673,144.3085118300034,1.375564552,26.55691114,0.225492403,1.267453615,1.770233273,2010
2004,603.54736,1,0.0128673017024994,88.60930879777017,2.112219043,35.49257041,0.577693269,3.993682607,2.242126583,2010
2004,805.90527,1,0.0128673017024994,88.60930879777017,2.112219043,35.49257041,0.577693269,3.993682607,2.242126583,2010
8019,605.47443,1,0.00165876746177673,144.3085118300034,1.375564552,26.55691114,0.225492403,1.267453615,1.770233273,2010
28032,549.50293,0,-0.0472442209720612,15.942667132293765,2.578863207,32.66246983,0.897871455,2.855556248,1.967214316,2010
13030,384.3284,0,-0.0413473546504974,12.178125380566424,9.88104439,43.13324589,1.233944038,7.605388961,5.879863642,2010
8019,823.6756,1,0.00165876746177673,144.3085118300034,1.375564552,26.55691114,0.225492403,1.267453615,1.770233273,2010
1001,513.77966,0,-0.0285115838050842,8.436566013362969,2.591088724,31.15894716,0.313299613,1.418601353,0.766202505,2010
25011,684.64301,0,-0.00438997149467468,43.66165914304743,6.292933164,44.29173675,0.507214538,6.446261197,8.176180453,2010
28032,453.27496,0,-0.0472442209720612,15.942667132293765,2.578863207,32.66246983,0.897871455,2.855556248,1.967214316,2010
2004,508.52399,1,0.0128673017024994,88.60930879777017,2.112219043,35.49257041,0.577693269,3.993682607,2.242126583,2010
2004,705.7821,1,0.0128673017024994,88.60930879777017,2.112219043,35.49257041,0.577693269,3.993682607,2.242126583,2010
32005,358.72565,0,-0.034222811460495,16.61773666426633,4.665641814,51.59333932,0.985669876,2.103081317,1.904641457,2010
